created_date,assignee_email,assignee_team,technology,ips_id,ips_title,predicted_category_existing,predicted_category_model,confidence,human_category,label_notes
2023-04-19,,wifi,WiFi,00797975,[HUAWEI][Wingtech][DiracR][ADL-P][AX201[WiFi][22H2]unit has slow WIFI scanning when Bluetooth switch enable (Fail rate:  20/100 c),,Performance,,,[補標目標: Performance]
2026-01-06,,bt,BT,00994632,[Acer][LongCheer][N827][PTL][DVT][Stingray_PTZ/Grouper_PTZ]The sound output device  will slower then 20s to show after  connected   by BT,,Performance,,,[補標目標: Performance]
2019-06-27,,bt,BT,00446325,[Asus][X571][CFL-H R][AX200] WLAN& BT co-existence test found audio lag with airpod headset,,Performance,,,[補標目標: Performance]
2021-05-30,,wifi,WiFi,00618759,"[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]WIFi6 2.4G test Rx, WiFi speed cannot recover after BT",,Performance,,,[補標目標: Performance]
2021-05-30,,wifi,WiFi,00618759,"[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]WIFi6 2.4G test Rx, WiFi speed cannot recover after BT",,Performance,,,[補標目標: Performance]
2025-12-01,,wifi,WiFi,00989764,[Dell_Compal][RNG][PTL][WhP2]EUC-CE Laggy and blurry display when casting to 8K smart TV,,Performance,,,[補標目標: Performance]
2022-01-23,,bt,BT,00678256,[Lenovo-IdeaPad][ADL][S970][win11][FVT][GFP]:The earphone output sound is delayed,,Performance,,,[補標目標: Performance]
2022-08-02,,wifi,WiFi,00726303,[MSFT][Quanta][Salix][ADL-N][AX201][Win11] WiFi 5G ax160 CH36 throughput rate is lower,,Performance,,,[補標目標: Performance]
2021-01-05,,wifi,WiFi,00583468,[HUAWEI][HUAQIN][MACHD][Intel TGL][Intel AX201[20H2]TV image occur lag during PC projecting  XiaoMi TV and play local video,,Performance,,,[補標目標: Performance]
2026-02-09,,wifi,WiFi,00999510,[HP][26C2 Salute LNL][AX211] Intel AX211 6GHz throughput reaches only about 1545 Mbps and fails to meet HP?s 1700 Mbps specification.,,Performance,,,[補標目標: Performance]
2023-06-15,,wifi,WiFi,00810409,[Lenovo][Compal][L390][RPL-HX][AX203][Win11 22621.1778] Intel AX203 WLAN sometime show yellow bang in device manager while system idle or function testing.,,YB/Lost,,,[補標目標: YB/Lost]
2021-11-11,,bt,BT,00660106,[SamSung][GfP2][Mar 2 13 ADL] YB( Yellow Bang) Bluetooth issue PV1 stage,,YB/Lost,,,[補標目標: YB/Lost]
2018-09-04,,wifi,WiFi,00360009,[LG][15U590][WHL/9560/Win10 RS4] WiFi Yellow Bang occurs,,YB/Lost,,,[補標目標: YB/Lost]
2021-03-30,,bt,BT,00604057,[UNIS] [Compal][UNIS_Slinky][Tiger Lake][AX201][20H2] BT show yellow bang after discharge to enter critical level and resume from S4,,YB/Lost,,,[補標目標: YB/Lost]
2025-10-26,,bt,BT,00983658,[VAIO][Quanta][MTL][SPK][BT][AX211] BT shows YB code38 when doing S4 long run,,YB/Lost,,,[補標目標: YB/Lost]
2023-07-06,,wifi,WiFi,00814747,"[Lenovo][S790-14Pro][MTL-H][Win11]Intel WLAN &BT show YB in DM,error code 43 during coldboot stress test.FR:1/14UUTs.1/4200cycles.",,YB/Lost,,,[補標目標: YB/Lost]
2023-02-05,,wifi,WiFi,00782819,[Lenovo-IdeaPad][MTL][SV2][S580-16pro][win11][GFP] AX211 YB after resume from S4 (Connected with AP then go to S4),,YB/Lost,,,[補標目標: YB/Lost]
2023-11-29,,wifi,WiFi,00847235,[HP][MTL][GaP2] WiFi device show yellow bang (code 28) during running Winpvt- Hibernation Focus + AC/DC Cycling,,YB/Lost,,,[補標目標: YB/Lost]
2026-02-10,,bt,BT,00999696,"[Honor][LuxsharePC][ZhuqueC][Pre-MP][25H2]After reboot,bt icon disappeared",,YB/Lost,,,[補標目標: YB/Lost]
2024-07-21,,wifi,WiFi,00897607,"[Dell][Delta2][MTL]Resume from S4, BE200 WIFI will YB in DM.(within about 3 seconds)",,YB/Lost,,,[補標目標: YB/Lost]
2020-11-12,,wifi,WiFi,00559246,[ThinkPad JP Lenovo_Lark][WW46][RUSB][Lark_Lakefield][CcP 21.110.1.1 (WLAN) ]WLAN driver show YB in Device Manager after recovery from image Lark R01 Win10P64EN-UK,,YB/Lost,,,[補標目標: YB/Lost]
2020-10-20,,wifi,WiFi,00553510,[ThinkPad JP LCFC_Lark][WW43][CcP Wifi 21.110.1.1]Observed yellow bang in Device Manager on Intel(R) Wi-Fi 6 AX200 160MHz during the Restart Longrun test.,,YB/Lost,,,[補標目標: YB/Lost]
